race_source_id,race_date,course,distance,distance_yards,segment,surface,going,actual,base_standard,base_sample,deviation_seconds,deviation_per_f,same_day_adj_per_f,same_day_peer_count,same_day_stdev_per_f,conservative_same_day_adj_per_f,historical_adj_per_f,historical_fallback_sample_size,conservative_historical_adj_per_f,base_abs_error,same_day_abs_error,conservative_same_day_abs_error,fallback_abs_error,conservative_hierarchy_abs_error,conservative_hierarchy_method
854528,2025-04-26,Haydock,6f 212y,1532,turf_flat,TURF,Good (Good to Firm in places),86.27,88.17,25,-1.9000000000000057,-0.2728459530026118,-0.11250000000000189,7,0.17468033509464193,-0.11250000000000189,-0.10723218302165642,76,-0.10723218302165642,1.9000000000000057,1.1165909090909025,1.1165909090909025,1.1532740709582896,1.1165909090909025,same_day
854500,2025-04-26,Leicester,1m 2f,2200,turf_flat,TURF,Good (Good to Firm in places),128.64,127.9,18,0.7399999999999807,0.07399999999999807,-0.10309523809523805,6,0.08839428910022953,-0.10309523809523805,-0.10857142857142728,77,-0.10857142857142728,0.7399999999999807,1.770952380952366,1.770952380952366,1.8257142857142554,1.770952380952366,same_day
854529,2025-04-26,Haydock,1m 2f 42y,2242,turf_flat,TURF,Good (Good to Firm in places),134.11,131.7,11,2.410000000000025,0.23648528099911037,-0.16929687500000234,7,0.17468033509464193,-0.16929687500000234,-0.10723218302165642,78,-0.10723218302165642,2.410000000000025,4.13528906250005,4.13528906250005,3.5027934287934386,4.13528906250005,same_day
852529,2025-04-26,Sandown,1m 7f 99y,3399,jumps,TURF,Good,226.07999999999998,242.035,6,-15.955000000000013,-1.0326860841423957,-1.5968145620022722,3,0.37552345688735844,,-0.17114612743952004,270,-0.17114612743952004,15.955000000000013,8.715784982935077,,13.310792331059417,13.310792331059417,historical_fallback
854501,2025-04-26,Leicester,7f,1540,turf_flat,TURF,Good (Good to Firm in places),84.11,84.75999999999999,36,-0.6499999999999915,-0.09285714285714164,-0.09691666666666687,6,0.08839428910022953,-0.09691666666666687,-0.10589293747188556,79,-0.10589293747188556,0.6499999999999915,0.028416666666672086,0.028416666666672086,0.09125056230320183,0.028416666666672086,same_day
854530,2025-04-26,Haydock,6f,1320,turf_flat,TURF,Good (Good to Firm in places),71.78999999999999,73.055,22,-1.2650000000000148,-0.2108333333333358,-0.11250000000000189,7,0.17468033509464193,-0.11250000000000189,-0.10144646873594343,80,-0.10144646873594343,1.2650000000000148,0.5900000000000034,0.5900000000000034,0.6563211875843535,0.5900000000000034,same_day
854477,2025-04-26,Ripon,5f,1100,turf_flat,TURF,Good,58.18,58.66,17,-0.4799999999999969,-0.09599999999999938,-0.22843750000000088,6,0.11664581665294861,-0.22843750000000088,0.07689024390243798,70,0.07689024390243798,0.4799999999999969,0.6621875000000088,0.6621875000000088,0.8644512195121834,0.6621875000000088,same_day
854502,2025-04-26,Leicester,6f,1320,turf_flat,TURF,Good (Good to Firm in places),70.9,71.7,27,-0.7999999999999972,-0.13333333333333286,-0.08667857142857045,6,0.08839428910022953,-0.08667857142857045,-0.10589293747188556,81,-0.10589293747188556,0.7999999999999972,0.2799285714285702,0.2799285714285702,0.16464237516868252,0.2799285714285702,same_day
854531,2025-04-26,Haydock,6f,1320,turf_flat,TURF,Good (Good to Firm in places),72.38,73.055,22,-0.6750000000000114,-0.11250000000000189,-0.16929687500000234,7,0.17468033509464193,-0.16929687500000234,-0.10723218302165642,82,-0.10723218302165642,0.6750000000000114,0.34078125000000625,0.34078125000000625,0.03160690187007731,0.34078125000000625,same_day
854478,2025-04-26,Ripon,1m 1f 170y,2150,turf_flat,TURF,Good,123.7,123.31,13,0.39000000000000057,0.039906976744186105,-0.22843750000000088,6,0.11664581665294861,-0.22843750000000088,0.07378048780487767,71,0.07378048780487767,0.39000000000000057,2.6224573863636493,2.6224573863636493,0.331036585365851,2.6224573863636493,same_day
854491,2025-04-26,Doncaster,1m,1760,turf_flat,TURF,Good to Firm (Good in places),100.28,100.09,15,0.18999999999999773,0.023749999999999716,-0.07043984476067133,5,0.07576389900653992,-0.07043984476067133,-0.10507519404915866,44,,0.18999999999999773,0.7535187580853631,0.7535187580853631,1.0306015523932643,0.7535187580853631,same_day
854537,2025-04-26,Sandown,2m 3f 173y,4353,jumps,TURF,Good (Good to Soft in places),292.97,324.83,7,-31.859999999999957,-1.6101998621640228,-1.0326860841423957,3,0.37552345688735844,,-0.14320850686147252,206,-0.14320850686147252,31.859999999999957,11.426897616946121,,29.026424407418176,29.026424407418176,historical_fallback
854503,2025-04-26,Leicester,6f,1320,turf_flat,TURF,Good (Good to Firm in places),71.02,71.7,27,-0.6800000000000068,-0.11333333333333447,-0.08667857142857045,6,0.08839428910022953,-0.08667857142857045,-0.10857142857142728,83,-0.10857142857142728,0.6800000000000068,0.15992857142857986,0.15992857142857986,0.028571428571439128,0.15992857142857986,same_day
854532,2025-04-26,Haydock,7f 212y,1752,turf_flat,TURF,Good (Good to Firm in places),102.28,101.94,13,0.3400000000000034,0.04269406392694106,-0.16929687500000234,7,0.17468033509464193,-0.16929687500000234,-0.11003503308680396,84,-0.11003503308680396,0.3400000000000034,1.6882187500000185,1.6882187500000185,1.2162789907640104,1.6882187500000185,same_day
854479,2025-04-26,Ripon,2m,3520,turf_flat,TURF,Good,209.03,213.215,2,-4.185000000000002,-0.26156250000000014,-0.18958333333333344,6,0.11664581665294861,-0.18958333333333344,0.07042682926829218,72,0.07042682926829218,4.185000000000002,1.1516666666666708,1.1516666666666708,5.3118292682926835,1.1516666666666708,same_day
854492,2025-04-26,Doncaster,7f 6y,1546,turf_flat,TURF,Good to Firm (Good in places),86.13,86.095,52,0.03499999999999659,0.0049805950840874835,-0.07043984476067133,5,0.07576389900653992,-0.07043984476067133,-0.09890038809831726,45,,0.03499999999999659,0.5299999999999869,0.5299999999999869,0.7299999999999898,0.5299999999999869,same_day
855036,2025-04-26,Haydock,7f 212y,1752,turf_flat,TURF,Good (Good to Firm in places),100.14,102.28,13,-2.1400000000000006,-0.2687214611872147,-0.11250000000000189,7,0.17468033509464193,-0.11250000000000189,-0.10857142857142728,85,-0.10857142857142728,2.1400000000000006,1.2440909090909003,1.2440909090909003,1.27537662337663,1.2440909090909003,same_day
854480,2025-04-26,Ripon,1m 4f 10y,2650,turf_flat,TURF,Good,155.32,157.97,10,-2.6500000000000057,-0.22000000000000047,-0.1980208333333338,6,0.11664581665294861,-0.1980208333333338,0.06707317073170668,73,0.06707317073170668,2.6500000000000057,0.2647490530303003,0.2647490530303003,3.4579268292683025,0.2647490530303003,same_day
854484,2025-04-26,Wolverhampton,7f 36y,1576,all_weather_flat,ALLWEATHER,Standard,91.34,88.22,135,3.1200000000000045,0.4355329949238585,-0.053858865015581056,6,0.2059948151362605,-0.053858865015581056,0.014779270633397373,744,,3.1200000000000045,3.5058253239297983,3.5058253239297983,3.014126679462578,3.5058253239297983,same_day
854493,2025-04-26,Doncaster,7f 6y,1546,turf_flat,TURF,Good to Firm (Good in places),85.65,86.145,52,-0.49499999999999034,-0.07043984476067133,-0.014977307110439297,5,0.07576389900653992,-0.014977307110439297,-0.09336654385904385,46,,0.49499999999999034,0.3897503782148135,0.3897503782148135,0.1611121673003879,0.3897503782148135,same_day
854481,2025-04-26,Ripon,5f,1100,turf_flat,TURF,Good,57.16,58.66,17,-1.5,-0.3,-0.18958333333333344,6,0.11664581665294861,-0.18958333333333344,0.05849876388325099,74,0.05849876388325099,1.5,0.5520833333333357,0.5520833333333357,1.7924938194162578,0.5520833333333357,same_day
854485,2025-04-26,Wolverhampton,5f 21y,1121,all_weather_flat,ALLWEATHER,Standard,60.29,61.18,92,-0.8900000000000006,-0.17466547725245327,-0.020553510788635966,6,0.2059948151362605,-0.020553510788635966,0.014779270633397373,745,,0.8900000000000006,0.785270520026998,0.785270520026998,0.965307101727447,0.785270520026998,same_day
854494,2025-04-26,Doncaster,6f 2y,1322,turf_flat,TURF,Good to Firm (Good in places),71.35,72.37,37,-1.0200000000000102,-0.1697428139183073,-0.014977307110439297,5,0.07576389900653992,-0.014977307110439297,-0.08783269961977043,47,,1.0200000000000102,0.9300000000000068,0.9300000000000068,0.49220532319392873,0.9300000000000068,same_day
854482,2025-04-26,Ripon,1m,1760,turf_flat,TURF,Good,98.38,100.275,20,-1.8950000000000102,-0.23687500000000128,-0.18958333333333344,6,0.11664581665294861,-0.18958333333333344,0.049924357034795294,75,0.049924357034795294,1.8950000000000102,0.3783333333333445,0.3783333333333445,2.294394856278373,0.3783333333333445,same_day
854486,2025-04-26,Wolverhampton,6f 20y,1340,all_weather_flat,ALLWEATHER,Standard,73.34,73.72,123,-0.37999999999999545,-0.06238805970149179,-0.020553510788635966,6,0.2059948151362605,-0.020553510788635966,0.014779270633397373,746,,0.37999999999999545,0.2548104342873927,0.2548104342873927,0.470019193857965,0.2548104342873927,same_day
854495,2025-04-26,Doncaster,6f 2y,1322,turf_flat,TURF,Good to Firm (Good in places),72.28,72.37,37,-0.09000000000000341,-0.014977307110439297,-0.07043984476067133,5,0.07576389900653992,-0.07043984476067133,-0.09336654385904385,48,,0.09000000000000341,0.33327943078911915,0.33327943078911915,0.4710480499166181,0.33327943078911915,same_day
854483,2025-04-26,Ripon,6f,1320,turf_flat,TURF,Good,70.77,71.725,36,-0.9549999999999983,-0.15916666666666637,-0.22843750000000088,6,0.11664581665294861,-0.22843750000000088,0.044915666889490696,76,0.044915666889490696,0.9549999999999983,0.4156250000000057,0.4156250000000057,1.2244940013369359,0.4156250000000057,same_day
854487,2025-04-26,Wolverhampton,6f 20y,1340,all_weather_flat,ALLWEATHER,Standard,74.12,73.72,123,0.4000000000000057,0.0656716417910457,-0.053858865015581056,6,0.2059948151362605,-0.053858865015581056,0.014779270633397373,747,,0.4000000000000057,0.7280494505494488,0.7280494505494488,0.30998080614203616,0.7280494505494488,same_day
854496,2025-04-26,Doncaster,5f 3y,1103,turf_flat,TURF,Good to Firm (Good in places),58.9,59.49,15,-0.5900000000000034,-0.11767905711695444,-0.014977307110439297,5,0.07576389900653992,-0.014977307110439297,-0.08783269961977043,49,,0.5900000000000034,0.514909228441752,0.514909228441752,0.14963878326997104,0.514909228441752,same_day
854488,2025-04-26,Wolverhampton,1m 142y,1902,all_weather_flat,ALLWEATHER,Standard,108.06,109.42,102,-1.3599999999999994,-0.15730809674027335,-0.020553510788635966,6,0.2059948151362605,-0.020553510788635966,0.014779270633397373,748,,1.3599999999999994,1.1823055567273428,1.1823055567273428,1.4877735124760108,1.1823055567273428,same_day
854489,2025-04-26,Wolverhampton,2m 120y,3640,all_weather_flat,ALLWEATHER,Standard,220.02,220.77,13,-0.75,-0.04532967032967033,-0.0290827054745467,6,0.2059948151362605,-0.0290827054745467,0.014779270633397373,749,,0.75,0.2688134185120532,0.2688134185120532,0.9945297504798418,0.2688134185120532,same_day
854490,2025-04-26,Wolverhampton,1m 1f 104y,2084,all_weather_flat,ALLWEATHER,Standard,120.83,120.79,97,0.03999999999999204,0.004222648752398393,-0.053858865015581056,6,0.2059948151362605,-0.053858865015581056,0.014503819081195173,750,,0.03999999999999204,0.550190339511218,0.550190339511218,0.09739072256914483,0.550190339511218,same_day
854539,2025-04-27,Wetherby,1m 2f,2200,turf_flat,TURF,Good to Firm (Good in Places),126.35,126.19,4,0.1599999999999966,0.01599999999999966,-0.058125000000000426,7,0.16637179532480312,-0.058125000000000426,,0,,0.1599999999999966,0.741250000000008,0.741250000000008,,0.741250000000008,same_day
854540,2025-04-27,Wetherby,1m 2f,2200,turf_flat,TURF,Good to Firm (Good in Places),125.53,126.6,4,-1.0699999999999932,-0.10699999999999932,0.01599999999999966,7,0.16637179532480312,0.01599999999999966,,1,,1.0699999999999932,1.2299999999999898,1.2299999999999898,,1.2299999999999898,same_day
854541,2025-04-27,Wetherby,1m,1760,turf_flat,TURF,Good to Firm (Good in Places),98.2,99.08500000000001,4,-0.8850000000000051,-0.11062500000000064,0.01599999999999966,7,0.16637179532480312,0.01599999999999966,-0.04549999999999983,2,,0.8850000000000051,1.0130000000000052,1.0130000000000052,0.5210000000000008,1.0130000000000052,same_day
854518,2025-04-27,Southwell,7f 14y,1554,all_weather_flat,ALLWEATHER,Standard,88.24,88.35,101,-0.10999999999999943,-0.015572715572715492,-0.004144687264507348,7,0.07186145126108742,-0.004144687264507348,0.014228367528992975,751,,0.10999999999999943,0.0807234363225291,0.0807234363225291,0.2105040142729706,0.0807234363225291,same_day
854542,2025-04-27,Wetherby,1m,1760,turf_flat,TURF,Good to Firm (Good in Places),98.62,99.08500000000001,4,-0.4650000000000034,-0.058125000000000426,0.01599999999999966,7,0.16637179532480312,0.01599999999999966,-0.10699999999999932,3,,0.4650000000000034,0.5930000000000035,0.5930000000000035,0.39099999999999113,0.5930000000000035,same_day
854519,2025-04-27,Southwell,4f 214y,1094,all_weather_flat,ALLWEATHER,Standard,58.83,58.46,67,0.36999999999999744,0.07440585009140717,-0.015572715572715492,7,0.07186145126108742,-0.015572715572715492,0.01419269084300417,752,,0.36999999999999744,0.4474388674388621,0.4474388674388621,0.29942361917160554,0.4474388674388621,same_day
854543,2025-04-27,Wetherby,7f,1540,turf_flat,TURF,Good to Firm (Good in Places),85.49,85.11500000000001,4,0.3749999999999858,0.05357142857142654,-0.058125000000000426,7,0.16637179532480312,-0.058125000000000426,-0.08256249999999987,4,,0.3749999999999858,0.7818749999999852,0.7818749999999852,0.9529374999999902,0.7818749999999852,same_day
854520,2025-04-27,Southwell,1m 4f 14y,2654,all_weather_flat,ALLWEATHER,Standard,158.2,158.25,39,-0.05000000000001137,-0.004144687264507348,-0.015572715572715492,7,0.07186145126108742,-0.015572715572715492,0.014228367528992975,753,,0.05000000000001137,0.13786357786355552,0.13786357786355552,0.22164585191794117,0.13786357786355552,same_day
854544,2025-04-27,Wetherby,5f 110y,1210,turf_flat,TURF,Good to Firm (Good in Places),64.51,65.455,6,-0.9449999999999932,-0.17181818181818057,0.01599999999999966,7,0.16637179532480312,0.01599999999999966,-0.058125000000000426,5,,0.9449999999999932,1.032999999999987,1.032999999999987,0.6253124999999926,1.032999999999987,same_day
854521,2025-04-27,Southwell,1m 13y,1773,all_weather_flat,ALLWEATHER,Standard,101.4,101.56,111,-0.1599999999999966,-0.01985335589396461,-0.004144687264507348,7,0.07186145126108742,-0.004144687264507348,0.01419269084300417,754,,0.1599999999999966,0.1265975885455788,0.1265975885455788,0.2743801857483845,0.1265975885455788,same_day
854545,2025-04-27,Wetherby,1m,1760,turf_flat,TURF,Good to Firm (Good in Places),100.07,98.635,4,1.434999999999988,0.1793749999999985,-0.058125000000000426,7,0.16637179532480312,-0.058125000000000426,-0.08256249999999987,6,,1.434999999999988,1.8999999999999915,1.8999999999999915,2.095499999999987,1.8999999999999915,same_day
854522,2025-04-27,Southwell,1m 13y,1773,all_weather_flat,ALLWEATHER,Standard,101.99000000000001,101.53,111,0.46000000000000796,0.057078398195150454,-0.015572715572715492,7,0.07186145126108742,-0.015572715572715492,0.014157014157015365,755,,0.46000000000000796,0.585501930501934,0.585501930501934,0.34590733590732725,0.585501930501934,same_day
854546,2025-04-27,Wetherby,7f,1540,turf_flat,TURF,Good to Firm (Good in Places),87.37,85.11500000000001,4,2.2549999999999955,0.3221428571428565,-0.058125000000000426,7,0.16637179532480312,-0.058125000000000426,-0.058125000000000426,7,,2.2549999999999955,2.661874999999995,2.661874999999995,2.661874999999995,2.661874999999995,same_day
854523,2025-04-27,Southwell,6f 16y,1336,all_weather_flat,ALLWEATHER,Standard,73.98,74.71000000000001,99,-0.730000000000004,-0.12020958083832402,-0.004144687264507348,7,0.07186145126108742,-0.004144687264507348,0.01419269084300417,756,,0.730000000000004,0.7048304446119005,0.7048304446119005,0.8161883407557013,0.7048304446119005,same_day
854524,2025-04-27,Southwell,6f 16y,1336,all_weather_flat,ALLWEATHER,Standard,74.52,74.71000000000001,99,-0.19000000000001194,-0.031287425149702563,-0.004144687264507348,7,0.07186145126108742,-0.004144687264507348,0.014157014157015365,757,,0.19000000000001194,0.16483044461190843,0.16483044461190843,0.2759716859717116,0.16483044461190843,same_day
854525,2025-04-27,Southwell,2m 102y,3622,all_weather_flat,ALLWEATHER,Standard,223.2,221.43,22,1.7699999999999818,0.10750966316951849,-0.015572715572715492,7,0.07186145126108742,-0.015572715572715492,0.012824775735223542,758,,1.7699999999999818,2.026383526383512,2.026383526383512,1.558857555850068,2.026383526383512,same_day
854689,2025-04-28,Ayr,6f,1320,turf_flat,TURF,Good,72.05,73.24,27,-1.1899999999999977,-0.19833333333333295,-0.3870000000000001,6,0.2017929245842961,-0.3870000000000001,0.039906976744186105,77,0.039906976744186105,1.1899999999999977,1.132000000000005,1.132000000000005,1.4294418604651185,1.132000000000005,same_day
854675,2025-04-28,Lingfield,1m 7f 169y,3469,all_weather_flat,POLYTRACK,Standard,203.67000000000002,205.59,13,-1.9199999999999875,-0.12176419717497759,-0.12206359506813712,6,0.07694051533389112,-0.12206359506813712,0.006542739680133348,156,,1.9199999999999875,0.004720960415312447,0.004720960415312447,2.0231671088653513,0.004720960415312447,same_day
854690,2025-04-28,Ayr,1m,1760,turf_flat,TURF,Good,100.74000000000001,104.02000000000001,21,-3.280000000000001,-0.41000000000000014,-0.2811666666666665,6,0.2017929245842961,-0.2811666666666665,0.028953488372093394,78,0.028953488372093394,3.280000000000001,1.0306666666666757,1.0306666666666757,3.5116279069767415,1.0306666666666757,same_day
854678,2025-04-28,Lingfield,7f 1y,1541,all_weather_flat,POLYTRACK,Standard,83.92,84.78,62,-0.8599999999999994,-0.1227774172615184,-0.12155698502486671,6,0.07694051533389112,-0.12155698502486671,0.0014276443867605444,157,,0.8599999999999994,0.008548573075813692,0.008548573075813692,0.8699999999999903,0.008548573075813692,same_day
854691,2025-04-28,Ayr,5f,1100,turf_flat,TURF,Good,59.47,59.735,12,-0.26500000000000057,-0.053000000000000116,-0.3870000000000001,6,0.2017929245842961,-0.3870000000000001,0.018000000000000682,79,0.018000000000000682,0.26500000000000057,1.6700000000000017,1.6700000000000017,0.355000000000004,1.6700000000000017,same_day
854681,2025-04-28,Lingfield,1m 4f,2640,all_weather_flat,POLYTRACK,Standard,149.62,152.73,29,-3.109999999999985,-0.25916666666666544,-0.12155698502486671,6,0.07694051533389112,-0.12155698502486671,-0.0002236778066197633,158,,3.109999999999985,1.6513161797015812,1.6513161797015812,3.107315866320562,1.6513161797015812,same_day
854692,2025-04-28,Ayr,1m 2f,2200,turf_flat,TURF,Good,127.33,133.59,19,-6.260000000000005,-0.6260000000000006,-0.2811666666666665,6,0.2017929245842961,-0.2811666666666665,0.017384146341463277,80,0.017384146341463277,6.260000000000005,3.4483333333333377,3.4483333333333377,6.433841463414652,3.4483333333333377,same_day
854676,2025-04-28,Lingfield,1m 2f,2200,all_weather_flat,POLYTRACK,Standard,126.67,127.24,57,-0.5699999999999932,-0.056999999999999315,-0.122270807218248,6,0.07694051533389112,-0.122270807218248,-0.001875000000000071,159,,0.5699999999999932,0.6527080721824916,0.6527080721824916,0.551249999999996,0.6527080721824916,same_day
854693,2025-04-28,Ayr,7f 50y,1590,turf_flat,TURF,Good,88.69,92.155,26,-3.4650000000000034,-0.4794339622641514,-0.2811666666666665,6,0.2017929245842961,-0.2811666666666665,0.016768292682925876,81,0.016768292682925876,3.4650000000000034,1.432931818181828,1.432931818181828,3.5861890243902366,1.432931818181828,same_day
854677,2025-04-28,Lingfield,7f 1y,1541,all_weather_flat,POLYTRACK,Standard,83.93,84.78,62,-0.8499999999999943,-0.12134977287475583,-0.122270807218248,6,0.07694051533389112,-0.122270807218248,-0.005223214285714484,160,,0.8499999999999943,0.006451426924186876,0.006451426924186876,0.8134137581168801,0.006451426924186876,same_day
855430,2025-04-28,Windsor,6f 12y,1332,turf_flat,TURF,Good to Firm,71.98,71.81,56,0.1700000000000017,0.02807807807807836,-0.047906197654941446,7,0.185694706166172,-0.047906197654941446,-0.07199999999999988,15,,0.1700000000000017,0.46005025125627697,0.46005025125627697,0.6059272727272713,0.46005025125627697,same_day
854694,2025-04-28,Ayr,5f,1100,turf_flat,TURF,Good,57.98,59.8,12,-1.8200000000000003,-0.36400000000000005,-0.30416666666666653,6,0.2017929245842961,-0.30416666666666653,0.005392305906286034,82,0.005392305906286034,1.8200000000000003,0.2991666666666646,0.2991666666666646,1.846961529531427,0.2991666666666646,same_day
854679,2025-04-28,Lingfield,6f 1y,1321,all_weather_flat,POLYTRACK,Standard,71.36,71.51,61,-0.15000000000000568,-0.024981074943225774,-0.122270807218248,6,0.07694051533389112,-0.122270807218248,-0.008571428571428896,161,,0.15000000000000568,0.5841806197059327,0.5841806197059327,0.0985324675324648,0.5841806197059327,same_day
854696,2025-04-28,Windsor,1m 31y,1791,turf_flat,TURF,Good to Firm,101.00999999999999,103.23,32,-2.220000000000013,-0.2726968174204371,0.02807807807807836,7,0.185694706166172,0.02807807807807836,-0.06914383172256966,16,,2.220000000000013,2.4485810810811017,2.4485810810811017,1.6571063517494622,2.4485810810811017,same_day
854695,2025-04-28,Ayr,1m 5f 26y,2886,turf_flat,TURF,Good,176.67000000000002,178.62,7,-1.9499999999999886,-0.14864864864864777,-0.3870000000000001,6,0.2017929245842961,-0.3870000000000001,-0.005983680870353808,83,-0.005983680870353808,1.9499999999999886,3.1267363636363825,3.1267363636363825,1.8715049864007085,3.1267363636363825,same_day
854680,2025-04-28,Lingfield,1m 1y,1761,all_weather_flat,POLYTRACK,Standard,96.68,98.11,67,-1.4299999999999926,-0.17864849517319614,-0.12155698502486671,6,0.07694051533389112,-0.12155698502486671,-0.010532165165896695,162,,1.4299999999999926,0.45699158805093987,0.45699158805093987,1.3456948051947961,0.45699158805093987,same_day
854697,2025-04-28,Windsor,1m 31y,1791,turf_flat,TURF,Good to Firm,102.25,103.23,32,-0.980000000000004,-0.12037967615857112,0.02807807807807836,7,0.185694706166172,0.02807807807807836,-0.07199999999999988,17,,0.980000000000004,1.2085810810810926,1.2085810810810926,0.3938545454545448,1.2085810810810926,same_day
854682,2025-04-28,Wolverhampton,1m 142y,1902,all_weather_flat,ALLWEATHER,Standard,111.03,109.345,102,1.6850000000000023,0.19490010515247136,0.02980130232944106,6,0.1429172952102426,0.02980130232944106,0.014157014157015365,759,,1.6850000000000023,1.4273541953154734,1.4273541953154734,1.5626061776061704,1.4273541953154734,same_day
854698,2025-04-28,Windsor,1m 2f,2200,turf_flat,TURF,Good to Firm,131.63,128.63,27,3,0.3,-0.047906197654941446,7,0.185694706166172,-0.047906197654941446,-0.0961898380792855,18,,3,3.479061976549417,3.479061976549417,3.96189838079286,3.479061976549417,same_day
854683,2025-04-28,Wolverhampton,7f 36y,1576,all_weather_flat,ALLWEATHER,Standard,88.36,88.22,135,0.14000000000000057,0.019543147208121905,0.08912871349695434,6,0.1429172952102426,0.08912871349695434,0.01419269084300417,760,,0.14000000000000057,0.4984856930509096,0.4984856930509096,0.03832872377920182,0.4984856930509096,same_day
854699,2025-04-28,Windsor,1m 2f,2200,turf_flat,TURF,Good to Firm,128.04,128.66,27,-0.6200000000000045,-0.06200000000000046,0.02807807807807836,7,0.185694706166172,0.02807807807807836,-0.07199999999999988,19,,0.6200000000000045,0.9007807807807922,0.9007807807807922,0.09999999999999432,0.9007807807807922,same_day
854684,2025-04-28,Wolverhampton,7f 36y,1576,all_weather_flat,ALLWEATHER,Standard,89.21000000000001,88.22,135,0.9900000000000091,0.13819796954314847,0.02980130232944106,6,0.1429172952102426,0.02980130232944106,0.014228367528992975,761,,0.9900000000000091,0.7765143069491103,0.7765143069491103,0.8880731489741294,0.7765143069491103,same_day
854700,2025-04-28,Windsor,1m 3f 99y,2519,turf_flat,TURF,Good to Firm,149.82999999999998,148.45,23,1.3799999999999955,0.12052401746724851,-0.047906197654941446,7,0.185694706166172,-0.047906197654941446,-0.06914383172256966,20,,1.3799999999999955,1.9285259631490703,1.9285259631490703,2.171696873223425,1.9285259631490703,same_day
854685,2025-04-28,Wolverhampton,1m 1f 104y,2084,all_weather_flat,ALLWEATHER,Standard,122.43,120.79,97,1.6400000000000006,0.1731285988483686,0.02980130232944106,6,0.1429172952102426,0.02980130232944106,0.014503819081195173,762,,1.6400000000000006,1.3577003906611083,1.3577003906611083,1.5026092774308637,1.3577003906611083,same_day
854701,2025-04-28,Windsor,1m 31y,1791,turf_flat,TURF,Good to Firm,102.84,103.23,32,-0.39000000000000057,-0.047906197654941446,0.02807807807807836,7,0.185694706166172,0.02807807807807836,-0.06628766344513942,21,,0.39000000000000057,0.6185810810810892,0.6185810810810892,0.14964184195565622,0.6185810810810892,same_day
854686,2025-04-28,Wolverhampton,5f 21y,1121,all_weather_flat,ALLWEATHER,Standard,60.92,61.18,92,-0.259999999999998,-0.05102586975914323,0.08912871349695434,6,0.1429172952102426,0.08912871349695434,0.014779270633397373,763,,0.259999999999998,0.71415130831857,0.71415130831857,0.3353071017274445,0.71415130831857,same_day
854702,2025-04-28,Windsor,5f 21y,1121,turf_flat,TURF,Good to Firm,60.23,59.16,22,1.0700000000000003,0.2099910793933988,-0.047906197654941446,7,0.185694706166172,-0.047906197654941446,-0.06414383172256993,22,,1.0700000000000003,1.3141038525963182,1.3141038525963182,1.396841978913642,1.3141038525963182,same_day
854687,2025-04-28,Wolverhampton,6f 20y,1340,all_weather_flat,ALLWEATHER,Standard,72.44,73.72,123,-1.2800000000000011,-0.21014925373134347,0.08912871349695434,6,0.1429172952102426,0.08912871349695434,0.014503819081195173,764,,1.2800000000000011,1.8228748912996338,1.8228748912996338,1.3683414434945576,1.8228748912996338,same_day
854688,2025-04-28,Wolverhampton,1m 4f 51y,2691,all_weather_flat,ALLWEATHER,Standard,160.34,159.85000000000002,58,0.4899999999999807,0.040059457450760214,0.0788705583756352,6,0.1429172952102426,0.0788705583756352,0.014228367528992975,765,,0.4899999999999807,0.4747303299492671,0.4747303299492671,0.3159611953612398,0.4747303299492671,same_day
854862,2025-04-29,Nottingham,6f 18y,1338,turf_flat,TURF,Good to Firm (Good in places),72.68,74.21000000000001,24,-1.5300000000000011,-0.25156950672645756,-0.23539126984127093,6,0.08456614944490588,-0.23539126984127093,-0.09336654385904385,50,-0.09336654385904385,1.5300000000000011,0.09839309523809447,0.09839309523809447,0.962161655984545,0.09839309523809447,same_day
854855,2025-04-29,Brighton,6f 210y,1530,turf_flat,TURF,Good to Firm (Good in places),80.99,82.86,35,-1.8700000000000045,-0.26888888888888957,-0.3776660791463504,6,0.15371592353871089,-0.3776660791463504,-0.09890038809831726,51,-0.09890038809831726,1.8700000000000045,0.756495914063251,0.756495914063251,1.1821927554980647,0.756495914063251,same_day
854863,2025-04-29,Nottingham,6f 18y,1338,turf_flat,TURF,Good to Firm (Good in places),73.2,74.21000000000001,24,-1.0100000000000051,-0.16606875934230278,-0.25314030891878525,6,0.08456614944490588,-0.25314030891878525,-0.10507519404915866,52,-0.10507519404915866,1.0100000000000051,0.5295533333333395,0.5295533333333395,0.3709517743737649,0.5295533333333395,same_day
854856,2025-04-29,Brighton,5f 215y,1315,turf_flat,TURF,Good to Firm (Good in places),67.44,70.235,26,-2.7950000000000017,-0.46760456273764284,-0.2963075623151674,6,0.15371592353871089,-0.2963075623151674,-0.11125000000000007,53,-0.11125000000000007,2.7950000000000017,1.0238888888888908,1.0238888888888908,2.1300284090909116,1.0238888888888908,same_day
854864,2025-04-29,Nottingham,1m 6f,3080,turf_flat,TURF,Good to Firm (Good in places),184.87,187.895,12,-3.0250000000000057,-0.21607142857142897,-0.25314030891878525,6,0.08456614944490588,-0.25314030891878525,-0.11446452855847725,54,-0.11446452855847725,3.0250000000000057,0.518964324862992,0.518964324862992,1.4224966001813186,0.518964324862992,same_day
